algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
LADE,img2.png,kapur,3,20.161292458909163,0.028453228353900725,0.7170877082114733,0.0011859179226626747,0.980729867463072,0.00012414006543441674,0.33618695823630934,30
LADE,img2.png,kapur,5,24.49142426461112,0.31552699276447377,0.8326265264610638,0.015569209188965899,0.9928741622520098,0.000518932017635572,0.41166958757676186,30
LADE,img2.png,kapur,7,28.9566964481328,2.455213867835349,0.8522789435973783,0.027119154887819796,0.9969847273918125,0.0019689148062840547,0.4853953041679536,30
LADE,img2.png,kapur,9,31.48912532800239,1.1148903506356997,0.8773190544161985,0.025206176708726487,0.9985335738669426,0.0004221120271147658,0.5603016805602238,30
LADE,img2.png,kapur,11,32.73130899565707,0.9847689219089643,0.90186712338149,0.01866206607152971,0.9989076534649105,0.00027747672091405455,0.6318155570033317,30
LADE,img2.png,kapur,12,33.133825915732,1.003863061822873,0.9075326364802795,0.018541602613959672,0.9990050167197104,0.00023433798461587775,0.6648551833738262,30
LADE,img2.png,otsu,3,26.146038230308083,0.0,0.7455061642415255,1.0184285005477166e-05,0.9951465400142276,4.5062083022813363e-08,0.31654850971729803,30
LADE,img2.png,otsu,5,30.00786293044445,0.06304032792912154,0.8693816130683621,0.003363029724359211,0.9980056240621018,2.903404036686967e-05,0.37579355290314803,30
LADE,img2.png,otsu,7,32.22591100356824,0.13762025856192717,0.9077417248446783,0.004965745762505907,0.998804157954366,3.808556426522874e-05,0.4323376722401008,30
LADE,img2.png,otsu,9,33.791528871738706,0.1827037009333781,0.9296223464859891,0.005707074340098047,0.9991664508919107,3.43849434885229e-05,0.4884504971870532,30
LADE,img2.png,otsu,11,35.03956154552727,0.22537183337610125,0.9443595947399194,0.005660758530085951,0.9993748121021031,3.2886833253888526e-05,0.5463895973982289,30
LADE,img2.png,otsu,12,35.631132712568906,0.22028975880595061,0.9485211502689112,0.004581958540195447,0.9994547675169397,2.7554118556299663e-05,0.574371691676788,30
