algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
JADE,IMG-0011-00010.png,kapur,11,37.62239699892749,0.3945927058391966,0.9741804949308583,0.0019023393874522576,0.9996536235221269,3.17611981510681e-05,1.265369544372273,30
JADE,IMG-0011-00010.png,kapur,12,38.29701567435193,0.4805876607412777,0.9769524669200511,0.0018910836855291948,0.9997031337772698,3.349933555449389e-05,1.3170821972113724,30
JADE,IMG-0011-00010.png,otsu,3,29.508919838241216,0.0,0.9210940225260386,0.0,0.9977651277495252,0.0,0.6750605917380502,30
JADE,IMG-0011-00010.png,otsu,5,33.43340141474594,0.006753445944870068,0.9539720565256801,0.00021289702205880238,0.9990943013492558,1.3564460317350089e-06,0.7776594098191708,30
JADE,IMG-0011-00010.png,otsu,7,36.200444698681714,0.028354355340158337,0.9710653038032286,0.0005091388368252296,0.9995213296345986,3.0945300627960604e-06,0.8841212568804622,30
JADE,IMG-0011-00010.png,otsu,9,38.05830318306747,0.09019471492451973,0.9784823221185958,0.0009708502617120153,0.9996880545150636,6.519108144079707e-06,0.9853835736013328,30
JADE,IMG-0011-00010.png,otsu,11,39.53348863175397,0.10031364549091806,0.9834311097236262,0.0007724762218100587,0.999778141860054,5.095848575211991e-06,1.092619559719848,30
JADE,IMG-0011-00010.png,otsu,12,40.23176553983144,0.1016394326909333,0.9855032400762936,0.0005478507788614926,0.9998112363589747,4.517857372985824e-06,1.1383848404434198,30
JADE,IMG-0011-00010.png,tsallis,3,20.547755687859794,0.0,0.2076787078719516,0.0,0.9823722334853,0.0,0.7175045749560619,30
JADE,IMG-0011-00010.png,tsallis,5,22.660639412005374,0.5878681398293953,0.27037541177662666,0.01767849966267679,0.9890616190352688,0.001624542310136329,0.8239985555099945,30
JADE,IMG-0011-00010.png,tsallis,7,23.62278041015718,0.6090293179782819,0.3051579702686021,0.023005901706505284,0.9912322527935092,0.0012937994369338261,0.9327935166734581,30
JADE,IMG-0011-00010.png,tsallis,9,26.552242751978422,1.013381251222818,0.4376595453978117,0.05241874402991744,0.9954676406674565,0.0009775067159711155,1.0426159820441778,30
JADE,IMG-0011-00010.png,tsallis,11,28.656981016910997,0.7265001194846149,0.5582897445641105,0.06312940466299304,0.9972418617668614,0.00044486607910572857,1.1571483875392006,30
JADE,IMG-0011-00010.png,tsallis,12,29.565608228860878,1.2252765616079766,0.6201152397306217,0.08987814275020554,0.9977057065444815,0.0006542957844626264,1.2048844971461221,30
JADE,IMG-0012-00010.png,kapur,3,26.119013507995096,0.0,0.9020146003264208,0.0,0.9951131308710107,0.0,0.7156902111368254,30
JADE,IMG-0012-00010.png,kapur,5,30.513570199343395,0.04081344754678233,0.9487859095205134,0.00025601932413856426,0.9982235221149557,1.6669836160123477e-05,0.8460347597254441,30
JADE,IMG-0012-00010.png,kapur,7,33.123413116204034,0.19285925220302927,0.9643312927610393,0.0010871784265918864,0.9990254135865905,4.328831042749458e-05,0.9814091209166994,30
JADE,IMG-0012-00010.png,kapur,9,35.20146683749344,0.22010657727023827,0.9752190481040034,0.0009646825001090314,0.9993961486234757,3.097259916744423e-05,1.1145228027288492,30
JADE,IMG-0012-00010.png,kapur,11,36.9291534843311,0.3620980340549863,0.981735000377797,0.0013683723821171043,0.9995937592924419,3.5277442090494984e-05,1.2478866777926063,30
JADE,IMG-0012-00010.png,kapur,12,37.62266555621463,0.377377918603049,0.983926979016526,0.0013456309281364566,0.9996536620243054,3.1457679556353274e-05,1.3141851235258704,30
JADE,IMG-0012-00010.png,otsu,3,28.337525467625714,0.0,0.9328582747904256,0.0,0.9970718199392736,0.0,0.6755241458847497,30
JADE,IMG-0012-00010.png,otsu,5,31.952744845581037,0.00896395615948103,0.9602920345399292,0.00023860285430435925,0.9987270040576672,2.566199870399692e-06,0.7755056180680792,30
JADE,IMG-0012-00010.png,otsu,7,34.31584272917491,0.05279063129505097,0.9726187876739044,0.00040893730212171643,0.9992610123765886,8.929565686590422e-06,0.8754567222902552,30
JADE,IMG-0012-00010.png,otsu,9,36.113477383774274,0.05989592496207403,0.9796631842684834,0.0004592482541922913,0.9995116090250842,6.653599114620204e-06,0.9811284500484665,30
JADE,IMG-0012-00010.png,otsu,11,37.617202188926825,0.10287510617923305,0.9847766256295578,0.0005442137069151386,0.9996547352182618,8.166069564264701e-06,1.0972062554753697,30
